name,w,h,rx,ry,rz,tx,ty,tz,fx,fy,px,py
Cam142,744,1017,-2.6735964742493583,-0.08998981836273091,-1.3562596929166522,-1.745012548476006,1.303489419309102,1.334034955383055,4.824918931853932,3.5297342038341446,0.5129594729173798,0.49675466767115184
Cam143,744,1017,-2.7690377754281132,-0.08800654676998912,-0.38770577109178334,-0.5478212760254911,0.135574005845111,1.9839487786131151,1.5584121938200985,1.1400773571309275,0.4836177897105666,0.4998214952189452
Cam144,744,1017,-2.6955030247642213,-0.15237068109406907,-0.7593240252238245,-1.0220718403575861,0.1303368345172612,1.781479150870174,1.5651986845465435,1.145042105508976,0.5061061126860966,0.5081287287349809
Cam145,1017,744,0.9916856682163042,-0.15348668421576986,2.9628959983751275,-1.4842516913328891,0.4973604477320454,-1.8784069945169442,2.46243597561046,3.3659911118223627,0.5107305745458504,0.5004857308794188
Cam146,1017,744,0.7481524122500667,-0.1656614587616134,3.0066302140549532,-1.1558595423858389,0.5006583106610238,-2.0950612979512373,2.4670928701970407,3.372356786277406,0.5065846909175158,0.49847742918394167
Cam147,744,1017,0.9118670601254251,-0.1354402888083353,2.9628815365639447,-1.313737450963558,0.7572242138069188,-1.885940676754495,2.4528933874821863,1.794447079927971,0.5072889723463546,0.4993254508121897
Cam148,744,1017,0.9105319213660551,0.0301435113395413,2.9888209547312843,-1.3187914584717688,1.265932851260257,-1.884668702106034,2.4581390991861527,1.7982846507320527,0.5136728602579167,0.5060313853576988
Cam149,744,1017,-1.9768804258204695,-0.16844151911210725,-2.3040920769652384,-2.140738688925528,1.317966778886026,-0.2666517608237024,4.818135259222367,3.5247715170712306,0.5041225973530535,0.4916995209442996
Cam150,744,1017,-2.0356109662794006,-0.051677883053515145,-2.336579617498637,-2.131930369727266,1.5206563056423361,-0.2566377943573127,4.837183689859308,3.538706652168461,0.49087127423721766,0.5032081145242384
Cam151,744,1017,-0.7670304765036188,-0.5111818741987136,-2.9026338769891322,-1.012620788856899,0.12218576022426049,-1.7823957863873658,1.5646783044884292,1.14466141449301,0.500495453819948,0.502787991082769
Cam152,744,1017,-0.41773249180984307,-0.5478344309155023,-3.005289121710404,-0.534702470150043,0.1231782902251859,-1.9826787776128671,1.5604883966054477,1.1415962311449883,0.49054946520744425,0.49304314687826184
Cam153,1017,744,0.7703825108320209,0.1463253548325638,-2.9837517454824245,1.178957417490543,0.4917482171252359,-2.087489687525585,2.457749877528158,3.3595855180727643,0.5018182815018664,0.49664312027795793
Cam154,1017,744,1.0249387902583191,0.15470480023199545,-2.910139777416177,1.5039661751565891,0.4961680876852217,-1.8642399031251111,2.4587700495677587,3.3609800274333472,0.5012240379562387,0.4962583280057993
Cam155,744,1017,0.9120261118952021,0.17531951214696667,-2.962329123806276,1.327931128978062,0.7539997373752385,-1.877058896146843,2.451305028696613,1.793285094739705,0.48352455825398083,0.4967450226245379
Cam156,744,1017,-0.9228264397362675,0.026246603137037208,2.985960744067883,1.327561838863541,1.257031906342216,-1.875994001858112,2.4474956691465195,1.790498306632262,0.48325545555465244,0.499319296658192
Cam157,744,1017,-2.008659915454259,0.19491512767043465,2.3137826049167645,2.161587522141133,1.3207728606008042,-0.2474651450489817,4.831497802029052,3.534547064611224,0.5174505823904222,0.5019566822239412
Cam158,744,1017,-2.020868365809414,0.06039384919860087,2.3206196880215053,2.15899256440083,1.522781205649512,-0.2473810651009288,4.8236316648537345,3.528792486382673,0.5052230644751783,0.4992862009420607
Cam159,744,1017,-0.42391318643771614,0.5342308675337714,3.013238519146214,0.542410546529103,0.1134855475409621,-1.971320091467896,1.55904596328613,1.140540999690148,0.5128791449727155,0.5140359275030603
Cam160,744,1017,-0.7758863967400366,0.5241906677995576,2.884753900628064,1.018592131592011,0.1114018806883199,-1.770153250585835,1.5629147377008745,1.1433712535392828,0.5051528008588876,0.4972266533258601
